time,acceleration,velocity,displacement
100.55000,0.00546,-0.04035,-1.20202
100.55500,0.00548,-0.01351,-1.20215
100.56000,0.00549,0.01339,-1.20215
100.56500,0.00550,0.04034,-1.20202
100.57000,0.00548,0.06729,-1.20175
100.57500,0.00548,0.09417,-1.20135
100.58000,0.00547,0.12102,-1.20081
100.58500,0.00542,0.14774,-1.20014
100.59000,0.00540,0.17429,-1.19933
100.59500,0.00537,0.20070,-1.19839
100.60000,0.00533,0.22694,-1.19732
100.60500,0.00527,0.25294,-1.19613
100.61000,0.00519,0.27861,-1.19480
100.61500,0.00512,0.30391,-1.19334
100.62000,0.00502,0.32879,-1.19176
100.62500,0.00493,0.35321,-1.19005
100.63000,0.00484,0.37718,-1.18823
100.63500,0.00472,0.40062,-1.18628
100.64000,0.00462,0.42352,-1.18422
100.64500,0.00450,0.44588,-1.18205
100.65000,0.00440,0.46772,-1.17976
100.65500,0.00429,0.48904,-1.17737
100.66000,0.00418,0.50983,-1.17487
100.66500,0.00408,0.53010,-1.17227
100.67000,0.00400,0.54990,-1.16957
100.67500,0.00393,0.56934,-1.16678
100.68000,0.00386,0.58844,-1.16388
100.68500,0.00380,0.60721,-1.16089
100.69000,0.00378,0.62579,-1.15781
100.69500,0.00375,0.64424,-1.15463
100.70000,0.00373,0.66259,-1.15137
100.70500,0.00372,0.68089,-1.14801
100.71000,0.00372,0.69915,-1.14456
100.71500,0.00375,0.71746,-1.14102
100.72000,0.00373,0.73581,-1.13738
100.72500,0.00368,0.75399,-1.13366
100.73000,0.00361,0.77188,-1.12984
100.73500,0.00354,0.78942,-1.12594
100.74000,0.00343,0.80651,-1.12195
100.74500,0.00327,0.82293,-1.11788
100.75000,0.00311,0.83858,-1.11372
100.75500,0.00295,0.85347,-1.10949
100.76000,0.00277,0.86751,-1.10519
100.76500,0.00258,0.88064,-1.10082
100.77000,0.00241,0.89287,-1.09638
100.77500,0.00225,0.90431,-1.09189
100.78000,0.00209,0.91495,-1.08734
100.78500,0.00194,0.92483,-1.08274
100.79000,0.00181,0.93403,-1.07810
100.79500,0.00170,0.94265,-1.07340
100.80000,0.00160,0.95075,-1.06867
100.80500,0.00151,0.95836,-1.06390
100.81000,0.00143,0.96557,-1.05909
100.81500,0.00135,0.97239,-1.05424
100.82000,0.00128,0.97884,-1.04936
100.82500,0.00122,0.98495,-1.04445
100.83000,0.00115,0.99076,-1.03951
100.83500,0.00109,0.99627,-1.03455
100.84000,0.00105,1.00152,-1.02955
100.84500,0.00100,1.00656,-1.02453
100.85000,0.00096,1.01138,-1.01949
100.85500,0.00091,1.01597,-1.01442
100.86000,0.00087,1.02031,-1.00933
100.86500,0.00080,1.02440,-1.00422
100.87000,0.00072,1.02813,-0.99908
100.87500,0.00066,1.03150,-0.99393
100.88000,0.00056,1.03449,-0.98877
100.88500,0.00046,1.03699,-0.98359
100.89000,0.00036,1.03899,-0.97840
100.89500,0.00025,1.04048,-0.97320
100.90000,0.00016,1.04149,-0.96800
100.90500,0.00003,1.04196,-0.96279
100.91000,-0.00009,1.04181,-0.95758
100.91500,-0.00020,1.04110,-0.95237
100.92000,-0.00031,1.03986,-0.94717
100.92500,-0.00040,1.03812,-0.94197
100.93000,-0.00049,1.03595,-0.93679
100.93500,-0.00056,1.03338,-0.93161
100.94000,-0.00063,1.03046,-0.92645
100.94500,-0.00071,1.02719,-0.92131
100.95000,-0.00077,1.02358,-0.91618
100.95500,-0.00087,1.01957,-0.91107
100.96000,-0.00094,1.01512,-0.90599
100.96500,-0.00100,1.01035,-0.90092
100.97000,-0.00111,1.00516,-0.89589
100.97500,-0.00121,0.99947,-0.89087
100.98000,-0.00130,0.99332,-0.88589
100.98500,-0.00139,0.98674,-0.88094
100.99000,-0.00148,0.97971,-0.87602
100.99500,-0.00158,0.97219,-0.87114
101.00000,-0.00170,0.96414,-0.86630
101.00500,-0.00182,0.95551,-0.86150
101.01000,-0.00191,0.94635,-0.85675
101.01500,-0.00202,0.93672,-0.85204
101.02000,-0.00210,0.92664,-0.84738
101.02500,-0.00215,0.91623,-0.84278
101.03000,-0.00221,0.90554,-0.83822
101.03500,-0.00222,0.89467,-0.83372
101.04000,-0.00224,0.88372,-0.82927
101.04500,-0.00225,0.87270,-0.82488
101.05000,-0.00222,0.86174,-0.82055
101.05500,-0.00219,0.85093,-0.81627
101.06000,-0.00211,0.84037,-0.81204
101.06500,-0.00203,0.83020,-0.80786
101.07000,-0.00194,0.82046,-0.80374
101.07500,-0.00181,0.81126,-0.79966
101.08000,-0.00169,0.80269,-0.79562
101.08500,-0.00154,0.79477,-0.79163
101.09000,-0.00141,0.78753,-0.78767
101.09500,-0.00127,0.78098,-0.78375
101.10000,-0.00112,0.77513,-0.77986
101.10500,-0.00098,0.76999,-0.77600
101.11000,-0.00082,0.76557,-0.77216
101.11500,-0.00069,0.76186,-0.76834
101.12000,-0.00056,0.75880,-0.76454
101.12500,-0.00045,0.75634,-0.76075
101.13000,-0.00037,0.75433,-0.75698
101.13500,-0.00029,0.75271,-0.75321
101.14000,-0.00026,0.75136,-0.74945
101.14500,-0.00025,0.75011,-0.74570
101.15000,-0.00022,0.74895,-0.74195
101.15500,-0.00022,0.74785,-0.73821
101.16000,-0.00024,0.74670,-0.73447
101.16500,-0.00028,0.74542,-0.73074
101.17000,-0.00030,0.74401,-0.72702
101.17500,-0.00034,0.74246,-0.72330
101.18000,-0.00037,0.74073,-0.71959
101.18500,-0.00041,0.73883,-0.71589
101.19000,-0.00042,0.73680,-0.71220
101.19500,-0.00043,0.73471,-0.70852
101.20000,-0.00046,0.73254,-0.70486
101.20500,-0.00045,0.73031,-0.70120
101.21000,-0.00044,0.72811,-0.69755
101.21500,-0.00046,0.72591,-0.69392
101.22000,-0.00048,0.72361,-0.69029
101.22500,-0.00050,0.72121,-0.68668
101.23000,-0.00052,0.71871,-0.68308
101.23500,-0.00056,0.71607,-0.67950
101.24000,-0.00055,0.71335,-0.67592
101.24500,-0.00057,0.71059,-0.67236
101.25000,-0.00058,0.70777,-0.66882
101.25500,-0.00057,0.70494,-0.66528
101.26000,-0.00057,0.70215,-0.66177
101.26500,-0.00055,0.69941,-0.65826
101.27000,-0.00052,0.69680,-0.65477
101.27500,-0.00050,0.69430,-0.65129
101.28000,-0.00047,0.69192,-0.64783
101.28500,-0.00043,0.68972,-0.64437
101.29000,-0.00041,0.68765,-0.64093
101.29500,-0.00036,0.68575,-0.63750
101.30000,-0.00031,0.68411,-0.63407
101.30500,-0.00026,0.68271,-0.63066
101.31000,-0.00021,0.68156,-0.62725
101.31500,-0.00017,0.68063,-0.62384
101.32000,-0.00010,0.67997,-0.62044
101.32500,-0.00003,0.67964,-0.61704
101.33000,0.00001,0.67959,-0.61364
101.33500,0.00005,0.67974,-0.61024
101.34000,0.00006,0.68000,-0.60684
101.34500,0.00009,0.68035,-0.60344
101.35000,0.00010,0.68081,-0.60004
101.35500,0.00010,0.68130,-0.59664
101.36000,0.00008,0.68174,-0.59323
101.36500,0.00002,0.68198,-0.58982
101.37000,0.00000,0.68204,-0.58641
101.37500,-0.00001,0.68202,-0.58300
101.38000,-0.00007,0.68182,-0.57959
101.38500,-0.00012,0.68135,-0.57618
101.39000,-0.00013,0.68072,-0.57278
101.39500,-0.00019,0.67993,-0.56937
101.40000,-0.00024,0.67887,-0.56598
101.40500,-0.00025,0.67766,-0.56259
101.41000,-0.00031,0.67626,-0.55920
101.41500,-0.00036,0.67462,-0.55582
101.42000,-0.00041,0.67273,-0.55245
101.42500,-0.00048,0.67055,-0.54910
101.43000,-0.00053,0.66807,-0.54575
101.43500,-0.00061,0.66527,-0.54242
101.44000,-0.00068,0.66212,-0.53910
101.44500,-0.00074,0.65864,-0.53580
101.45000,-0.00080,0.65488,-0.53251
101.45500,-0.00088,0.65076,-0.52925
101.46000,-0.00092,0.64635,-0.52600
101.46500,-0.00098,0.64169,-0.52278
101.47000,-0.00106,0.63668,-0.51959
101.47500,-0.00111,0.63136,-0.51642
101.48000,-0.00116,0.62580,-0.51327
101.48500,-0.00118,0.62007,-0.51016
101.49000,-0.00125,0.61410,-0.50707
101.49500,-0.00129,0.60786,-0.50402
101.50000,-0.00132,0.60145,-0.50100
101.50500,-0.00136,0.59487,-0.49801
101.51000,-0.00138,0.58815,-0.49505
101.51500,-0.00139,0.58137,-0.49212
101.52000,-0.00138,0.57458,-0.48923
101.52500,-0.00136,0.56787,-0.48638
101.53000,-0.00133,0.56129,-0.48356
101.53500,-0.00130,0.55486,-0.48077
101.54000,-0.00125,0.54861,-0.47801
101.54500,-0.00116,0.54271,-0.47528
101.55000,-0.00108,0.53724,-0.47258
101.55500,-0.00099,0.53217,-0.46991
101.56000,-0.00092,0.52748,-0.46726
101.56500,-0.00083,0.52317,-0.46463
101.57000,-0.00070,0.51941,-0.46202
101.57500,-0.00056,0.51633,-0.45943
101.58000,-0.00040,0.51397,-0.45686
101.58500,-0.00029,0.51228,-0.45429
101.59000,-0.00017,0.51116,-0.45174
101.59500,-0.00006,0.51060,-0.44918
101.60000,0.00003,0.51053,-0.44663
101.60500,0.00013,0.51091,-0.44408
101.61000,0.00019,0.51169,-0.44152
101.61500,0.00024,0.51276,-0.43896
101.62000,0.00031,0.51412,-0.43639
101.62500,0.00034,0.51572,-0.43382
101.63000,0.00036,0.51743,-0.43123
101.63500,0.00037,0.51922,-0.42864
101.64000,0.00040,0.52111,-0.42604
101.64500,0.00040,0.52307,-0.42343
101.65000,0.00039,0.52501,-0.42081
101.65500,0.00042,0.52699,-0.41818
101.66000,0.00043,0.52908,-0.41554
101.66500,0.00046,0.53126,-0.41289
101.67000,0.00049,0.53357,-0.41023
101.67500,0.00053,0.53608,-0.40755
101.68000,0.00057,0.53879,-0.40487
101.68500,0.00059,0.54163,-0.40217
101.69000,0.00061,0.54457,-0.39945
101.69500,0.00063,0.54763,-0.39672
101.70000,0.00068,0.55086,-0.39397
101.70500,0.00071,0.55428,-0.39121
101.71000,0.00074,0.55784,-0.38843
101.71500,0.00081,0.56163,-0.38563
101.72000,0.00086,0.56573,-0.38281
101.72500,0.00090,0.57005,-0.37997
101.73000,0.00095,0.57461,-0.37711
101.73500,0.00100,0.57940,-0.37423
101.74000,0.00103,0.58438,-0.37132
101.74500,0.00107,0.58953,-0.36838
101.75000,0.00110,0.59485,-0.36542
101.75500,0.00113,0.60033,-0.36243
101.76000,0.00114,0.60590,-0.35942
101.76500,0.00115,0.61151,-0.35638
101.77000,0.00115,0.61715,-0.35330
101.77500,0.00116,0.62280,-0.35020
101.78000,0.00117,0.62850,-0.34708
101.78500,0.00120,0.63432,-0.34392
101.79000,0.00124,0.64030,-0.34073
101.79500,0.00124,0.64638,-0.33752
101.80000,0.00127,0.65253,-0.33427
101.80500,0.00131,0.65886,-0.33099
101.81000,0.00135,0.66538,-0.32768
101.81500,0.00142,0.67217,-0.32434
101.82000,0.00148,0.67928,-0.32096
101.82500,0.00152,0.68664,-0.31754
101.83000,0.00159,0.69428,-0.31409
101.83500,0.00166,0.70224,-0.31060
101.84000,0.00169,0.71046,-0.30707
101.84500,0.00175,0.71890,-0.30349
101.85000,0.00179,0.72757,-0.29988
101.85500,0.00181,0.73641,-0.29622
101.86000,0.00182,0.74533,-0.29251
101.86500,0.00181,0.75423,-0.28877
101.87000,0.00179,0.76304,-0.28497
101.87500,0.00172,0.77165,-0.28114
101.88000,0.00168,0.78000,-0.27726
101.88500,0.00161,0.78808,-0.27334
101.89000,0.00151,0.79573,-0.26938
101.89500,0.00145,0.80300,-0.26538
101.90000,0.00136,0.80990,-0.26135
101.90500,0.00127,0.81636,-0.25728
101.91000,0.00117,0.82235,-0.25318
101.91500,0.00106,0.82781,-0.24906
101.92000,0.00094,0.83271,-0.24491
101.92500,0.00081,0.83701,-0.24073
101.93000,0.00067,0.84063,-0.23654
101.93500,0.00052,0.84353,-0.23233
101.94000,0.00037,0.84571,-0.22810
101.94500,0.00024,0.84720,-0.22387
101.95000,0.00012,0.84810,-0.21963
101.95500,-0.00001,0.84837,-0.21539
101.96000,-0.00012,0.84804,-0.21115
101.96500,-0.00024,0.84715,-0.20691
101.97000,-0.00034,0.84571,-0.20268
101.97500,-0.00042,0.84384,-0.19846
101.98000,-0.00049,0.84159,-0.19424
101.98500,-0.00055,0.83903,-0.19004
101.99000,-0.00062,0.83616,-0.18585
101.99500,-0.00063,0.83308,-0.18168
102.00000,-0.00066,0.82992,-0.17752
102.00500,-0.00069,0.82661,-0.17338
102.01000,-0.00067,0.82327,-0.16925
102.01500,-0.00067,0.81997,-0.16515
102.02000,-0.00066,0.81671,-0.16106
102.02500,-0.00063,0.81357,-0.15698
102.03000,-0.00060,0.81056,-0.15292
102.03500,-0.00056,0.80772,-0.14887
102.04000,-0.00051,0.80508,-0.14484
102.04500,-0.00046,0.80268,-0.14082
102.05000,-0.00044,0.80045,-0.13681
102.05500,-0.00045,0.79828,-0.13282
102.06000,-0.00045,0.79607,-0.12883
102.06500,-0.00045,0.79387,-0.12486
102.07000,-0.00045,0.79168,-0.12089
102.07500,-0.00048,0.78941,-0.11694
102.08000,-0.00047,0.78708,-0.11300
102.08500,-0.00047,0.78478,-0.10907
102.09000,-0.00047,0.78248,-0.10515
102.09500,-0.00046,0.78020,-0.10124
102.10000,-0.00046,0.77794,-0.09735
102.10500,-0.00043,0.77574,-0.09347
102.11000,-0.00043,0.77362,-0.08959
102.11500,-0.00044,0.77147,-0.08573
102.12000,-0.00042,0.76935,-0.08188
102.12500,-0.00043,0.76726,-0.07804
102.13000,-0.00042,0.76517,-0.07420
102.13500,-0.00039,0.76316,-0.07038
102.14000,-0.00040,0.76121,-0.06657
102.14500,-0.00038,0.75928,-0.06277
102.15000,-0.00035,0.75749,-0.05898
102.15500,-0.00034,0.75580,-0.05520
102.16000,-0.00029,0.75425,-0.05142
102.16500,-0.00025,0.75293,-0.04765
102.17000,-0.00018,0.75188,-0.04389
102.17500,-0.00012,0.75115,-0.04013
102.18000,-0.00002,0.75080,-0.03638
102.18500,0.00008,0.75095,-0.03263
102.19000,0.00016,0.75155,-0.02887
102.19500,0.00025,0.75257,-0.02511
102.20000,0.00033,0.75401,-0.02134
102.20500,0.00042,0.75585,-0.01757
102.21000,0.00051,0.75812,-0.01378
102.21500,0.00057,0.76076,-0.00999
102.22000,0.00064,0.76373,-0.00618
102.22500,0.00069,0.76700,-0.00235
102.23000,0.00076,0.77056,0.00149
102.23500,0.00080,0.77438,0.00536
102.24000,0.00082,0.77836,0.00924
102.24500,0.00086,0.78248,0.01314
102.25000,0.00086,0.78670,0.01706
102.25500,0.00089,0.79100,0.02101
102.26000,0.00089,0.79537,0.02497
102.26500,0.00088,0.79971,0.02896
102.27000,0.00088,0.80401,0.03297
102.27500,0.00083,0.80820,0.03700
102.28000,0.00079,0.81217,0.04105
102.28500,0.00074,0.81591,0.04512
102.29000,0.00068,0.81939,0.04921
102.29500,0.00061,0.82256,0.05332
102.30000,0.00050,0.82527,0.05744
102.30500,0.00043,0.82755,0.06157
102.31000,0.00035,0.82944,0.06571
102.31500,0.00027,0.83095,0.06986
102.32000,0.00020,0.83212,0.07402
102.32500,0.00012,0.83291,0.07818
102.33000,0.00004,0.83330,0.08235
102.33500,-0.00003,0.83334,0.08652
102.34000,-0.00008,0.83309,0.09068
102.34500,-0.00010,0.83265,0.09485
102.35000,-0.00015,0.83202,0.09901
102.35500,-0.00018,0.83121,0.10317
102.36000,-0.00021,0.83026,0.10732
102.36500,-0.00027,0.82909,0.11147
102.37000,-0.00027,0.82778,0.11561
102.37500,-0.00029,0.82641,0.11975
102.38000,-0.00032,0.82491,0.12387
102.38500,-0.00034,0.82330,0.12799
102.39000,-0.00036,0.82157,0.13211
102.39500,-0.00038,0.81974,0.13621
102.40000,-0.00042,0.81778,0.14030
102.40500,-0.00043,0.81569,0.14439
102.41000,-0.00045,0.81354,0.14846
102.41500,-0.00047,0.81128,0.15252
102.42000,-0.00048,0.80894,0.15657
102.42500,-0.00049,0.80654,0.16061
102.43000,-0.00049,0.80413,0.16464
102.43500,-0.00049,0.80172,0.16865
102.44000,-0.00049,0.79933,0.17266
102.44500,-0.00049,0.79695,0.17665
102.45000,-0.00047,0.79459,0.18063
102.45500,-0.00045,0.79232,0.18459
102.46000,-0.00044,0.79012,0.18855
102.46500,-0.00042,0.78800,0.19249
102.47000,-0.00038,0.78604,0.19643
102.47500,-0.00035,0.78425,0.20035
102.48000,-0.00031,0.78264,0.20427
102.48500,-0.00029,0.78118,0.20818
102.49000,-0.00028,0.77978,0.21208
102.49500,-0.00027,0.77843,0.21598
102.50000,-0.00028,0.77708,0.21987
102.50500,-0.00027,0.77573,0.22375
102.51000,-0.00026,0.77442,0.22763
102.51500,-0.00026,0.77314,0.23149
102.52000,-0.00027,0.77184,0.23536
102.52500,-0.00027,0.77050,0.23921
102.53000,-0.00030,0.76911,0.24306
102.53500,-0.00031,0.76761,0.24690
102.54000,-0.00033,0.76604,0.25074
102.54500,-0.00037,0.76433,0.25456
102.55000,-0.00039,0.76249,0.25838
102.55500,-0.00040,0.76056,0.26219
102.56000,-0.00038,0.75867,0.26599
102.56500,-0.00038,0.75681,0.26978
102.57000,-0.00039,0.75491,0.27355
102.57500,-0.00038,0.75302,0.27732
102.58000,-0.00037,0.75118,0.28108
102.58500,-0.00036,0.74940,0.28484
102.59000,-0.00035,0.74766,0.28858
102.59500,-0.00033,0.74599,0.29231
102.60000,-0.00034,0.74433,0.29604
102.60500,-0.00031,0.74272,0.29976
102.61000,-0.00032,0.74115,0.30347
102.61500,-0.00033,0.73955,0.30717
102.62000,-0.00032,0.73796,0.31086
102.62500,-0.00035,0.73631,0.31455
102.63000,-0.00035,0.73460,0.31822
102.63500,-0.00034,0.73290,0.32189
102.64000,-0.00029,0.73137,0.32555
102.64500,-0.00025,0.73006,0.32921
102.65000,-0.00022,0.72889,0.33285
102.65500,-0.00017,0.72793,0.33650
102.66000,-0.00012,0.72720,0.34013
102.66500,-0.00005,0.72677,0.34377
102.67000,0.00000,0.72664,0.34740
102.67500,0.00005,0.72677,0.35104
102.68000,0.00015,0.72725,0.35467
102.68500,0.00021,0.72812,0.35831
102.69000,0.00024,0.72921,0.36195
102.69500,0.00030,0.73053,0.36560
102.70000,0.00033,0.73210,0.36926
102.70500,0.00038,0.73387,0.37292
102.71000,0.00044,0.73588,0.37660
102.71500,0.00048,0.73812,0.38028
102.72000,0.00050,0.74051,0.38398
102.72500,0.00054,0.74306,0.38769
102.73000,0.00059,0.74582,0.39141
102.73500,0.00060,0.74874,0.39515
102.74000,0.00062,0.75174,0.39890
102.74500,0.00064,0.75484,0.40266
102.75000,0.00065,0.75799,0.40645
102.75500,0.00067,0.76122,0.41024
102.76000,0.00066,0.76448,0.41406
102.76500,0.00065,0.76770,0.41789
102.77000,0.00066,0.77091,0.42174
102.77500,0.00066,0.77415,0.42560
102.78000,0.00064,0.77734,0.42948
102.78500,0.00062,0.78044,0.43337
102.79000,0.00063,0.78352,0.43728
102.79500,0.00064,0.78664,0.44121
102.80000,0.00062,0.78975,0.44515
102.80500,0.00064,0.79285,0.44910
102.81000,0.00063,0.79596,0.45308
102.81500,0.00061,0.79900,0.45706
102.82000,0.00061,0.80201,0.46107
102.82500,0.00059,0.80496,0.46508
102.83000,0.00058,0.80782,0.46912
102.83500,0.00056,0.81062,0.47316
102.84000,0.00052,0.81327,0.47722
102.84500,0.00051,0.81579,0.48129
102.85000,0.00049,0.81823,0.48538
102.85500,0.00050,0.82065,0.48948
102.86000,0.00050,0.82309,0.49359
102.86500,0.00050,0.82556,0.49771
102.87000,0.00053,0.82810,0.50184
102.87500,0.00058,0.83083,0.50599
102.88000,0.00068,0.83393,0.51015
102.88500,0.00075,0.83744,0.51433
102.89000,0.00082,0.84129,0.51852
102.89500,0.00094,0.84559,0.52274
102.90000,0.00101,0.85037,0.52698
102.90500,0.00113,0.85564,0.53125
102.91000,0.00123,0.86143,0.53554
102.91500,0.00129,0.86761,0.53986
102.92000,0.00135,0.87408,0.54422
102.92500,0.00142,0.88088,0.54860
102.93000,0.00147,0.88798,0.55302
102.93500,0.00150,0.89527,0.55748
102.94000,0.00152,0.90268,0.56198
102.94500,0.00157,0.91025,0.56651
102.95000,0.00155,0.91789,0.57108
102.95500,0.00155,0.92549,0.57569
102.96000,0.00158,0.93316,0.58034
102.96500,0.00154,0.94081,0.58502
102.97000,0.00155,0.94838,0.58974
102.97500,0.00151,0.95588,0.59450
102.98000,0.00148,0.96321,0.59930
102.98500,0.00146,0.97043,0.60414
102.99000,0.00141,0.97747,0.60901
102.99500,0.00140,0.98435,0.61391
103.00000,0.00137,0.99115,0.61885
103.00500,0.00133,0.99776,0.62382
103.01000,0.00129,1.00418,0.62883
103.01500,0.00125,1.01041,0.63386
103.02000,0.00120,1.01642,0.63893
103.02500,0.00115,1.02219,0.64403
103.03000,0.00110,1.02772,0.64915
103.03500,0.00106,1.03302,0.65430
103.04000,0.00101,1.03807,0.65948
103.04500,0.00098,1.04293,0.66468
103.05000,0.00093,1.04759,0.66991
103.05500,0.00087,1.05200,0.67516
103.06000,0.00085,1.05621,0.68043
103.06500,0.00080,1.06026,0.68572
103.07000,0.00076,1.06408,0.69103
103.07500,0.00072,1.06770,0.69636
103.08000,0.00068,1.07114,0.70171
103.08500,0.00065,1.07442,0.70707
103.09000,0.00061,1.07751,0.71245
103.09500,0.00059,1.08044,0.71785
103.10000,0.00055,1.08323,0.72326
103.10500,0.00054,1.08589,0.72868
103.11000,0.00054,1.08853,0.73412
103.11500,0.00053,1.09116,0.73957
103.12000,0.00051,1.09371,0.74503
103.12500,0.00049,1.09615,0.75050
103.13000,0.00051,1.09861,0.75599
103.13500,0.00047,1.10102,0.76149
103.14000,0.00045,1.10329,0.76700
103.14500,0.00044,1.10549,0.77252
103.15000,0.00043,1.10764,0.77805
103.15500,0.00041,1.10971,0.78360
103.16000,0.00038,1.11164,0.78915
103.16500,0.00033,1.11335,0.79471
103.17000,0.00027,1.11480,0.80028
103.17500,0.00023,1.11601,0.80586
103.18000,0.00016,1.11697,0.81144
103.18500,0.00008,1.11755,0.81703
103.19000,0.00003,1.11782,0.82262
103.19500,-0.00001,1.11788,0.82821
103.20000,-0.00006,1.11770,0.83380
103.20500,-0.00011,1.11729,0.83938
103.21000,-0.00017,1.11661,0.84497
103.21500,-0.00021,1.11568,0.85055
103.22000,-0.00027,1.11450,0.85613
103.22500,-0.00031,1.11308,0.86169
103.23000,-0.00039,1.11136,0.86726
103.23500,-0.00046,1.10929,0.87281
103.24000,-0.00049,1.10696,0.87835
103.24500,-0.00056,1.10438,0.88388
103.25000,-0.00060,1.10155,0.88939
103.25500,-0.00067,1.09844,0.89489
103.26000,-0.00074,1.09499,0.90038
103.26500,-0.00083,1.09115,0.90584
103.27000,-0.00092,1.08684,0.91129
103.27500,-0.00099,1.08215,0.91671
103.28000,-0.00111,1.07700,0.92211
103.28500,-0.00122,1.07128,0.92748
103.29000,-0.00128,1.06513,0.93282
103.29500,-0.00137,1.05862,0.93813
103.30000,-0.00149,1.05160,0.94340
103.30500,-0.00157,1.04409,0.94864
103.31000,-0.00164,1.03623,0.95384
103.31500,-0.00171,1.02801,0.95901
103.32000,-0.00179,1.01942,0.96412
103.32500,-0.00184,1.01052,0.96920
103.33000,-0.00189,1.00136,0.97423
103.33500,-0.00195,0.99193,0.97921
103.34000,-0.00197,0.98232,0.98415
103.34500,-0.00201,0.97257,0.98904
103.35000,-0.00205,0.96262,0.99387
103.35500,-0.00208,0.95250,0.99866
103.36000,-0.00212,0.94219,1.00340
103.36500,-0.00216,0.93168,1.00808
103.37000,-0.00220,0.92100,1.01271
103.37500,-0.00219,0.91024,1.01729
103.38000,-0.00221,0.89944,1.02182
103.38500,-0.00226,0.88847,1.02629
103.39000,-0.00227,0.87737,1.03070
103.39500,-0.00228,0.86622,1.03506
103.40000,-0.00229,0.85503,1.03936
103.40500,-0.00229,0.84379,1.04361
103.41000,-0.00230,0.83253,1.04780
103.41500,-0.00229,0.82127,1.05194
103.42000,-0.00230,0.81000,1.05601
103.42500,-0.00228,0.79876,1.06004
103.43000,-0.00227,0.78759,1.06400
103.43500,-0.00228,0.77644,1.06791
103.44000,-0.00226,0.76531,1.07177
103.44500,-0.00227,0.75420,1.07556
103.45000,-0.00226,0.74310,1.07931
103.45500,-0.00227,0.73199,1.08300
103.46000,-0.00226,0.72087,1.08663
103.46500,-0.00227,0.70976,1.09020
103.47000,-0.00229,0.69859,1.09373
103.47500,-0.00227,0.68741,1.09719
103.48000,-0.00231,0.67616,1.10060
103.48500,-0.00233,0.66479,1.10395
103.49000,-0.00234,0.65335,1.10725
103.49500,-0.00236,0.64183,1.11049
103.50000,-0.00240,0.63014,1.11367
103.50500,-0.00242,0.61832,1.11679
103.51000,-0.00244,0.60641,1.11985
103.51500,-0.00248,0.59436,1.12285
103.52000,-0.00251,0.58214,1.12579
103.52500,-0.00256,0.56971,1.12867
103.53000,-0.00258,0.55711,1.13149
103.53500,-0.00262,0.54435,1.13424
103.54000,-0.00266,0.53141,1.13693
103.54500,-0.00272,0.51822,1.13956
103.55000,-0.00277,0.50477,1.14211
103.55500,-0.00284,0.49102,1.14460
103.56000,-0.00293,0.47688,1.14702
103.56500,-0.00299,0.46235,1.14937
103.57000,-0.00308,0.44746,1.15165
103.57500,-0.00315,0.43219,1.15385
103.58000,-0.00322,0.41658,1.15597
103.58500,-0.00329,0.40063,1.15801
103.59000,-0.00337,0.38431,1.15997
103.59500,-0.00342,0.36766,1.16185
103.60000,-0.00345,0.35081,1.16365
103.60500,-0.00349,0.33380,1.16536
103.61000,-0.00352,0.31661,1.16699
103.61500,-0.00356,0.29925,1.16853
103.62000,-0.00362,0.28166,1.16998
103.62500,-0.00364,0.26386,1.17134
103.63000,-0.00367,0.24593,1.17262
103.63500,-0.00372,0.22782,1.17380
103.64000,-0.00375,0.20950,1.17490
103.64500,-0.00377,0.19106,1.17590
103.65000,-0.00382,0.17245,1.17681
103.65500,-0.00387,0.15361,1.17762
103.66000,-0.00389,0.13458,1.17834
103.66500,-0.00395,0.11535,1.17897
103.67000,-0.00400,0.09586,1.17949
103.67500,-0.00403,0.07616,1.17992
103.68000,-0.00409,0.05624,1.18026
103.68500,-0.00414,0.03606,1.18049
103.69000,-0.00422,0.01556,1.18062
103.69500,-0.00426,-0.00523,1.18064
103.70000,-0.00431,-0.02623,1.18056
103.70500,-0.00433,-0.04741,1.18038
103.71000,-0.00434,-0.06869,1.18009
103.71500,-0.00440,-0.09014,1.17969
103.72000,-0.00441,-0.11177,1.17919
103.72500,-0.00442,-0.13344,1.17857
103.73000,-0.00442,-0.15513,1.17785
103.73500,-0.00440,-0.17675,1.17702
103.74000,-0.00436,-0.19823,1.17609
103.74500,-0.00433,-0.21954,1.17504
103.75000,-0.00429,-0.24067,1.17389
103.75500,-0.00427,-0.26165,1.17263
103.76000,-0.00420,-0.28240,1.17127
103.76500,-0.00413,-0.30282,1.16981
103.77000,-0.00406,-0.32290,1.16825
103.77500,-0.00399,-0.34265,1.16658
103.78000,-0.00396,-0.36216,1.16482
103.78500,-0.00387,-0.38137,1.16296
103.79000,-0.00385,-0.40031,1.16101
103.79500,-0.00381,-0.41909,1.15896
103.80000,-0.00374,-0.43760,1.15682
103.80500,-0.00372,-0.45588,1.15458
103.81000,-0.00368,-0.47402,1.15226
103.81500,-0.00365,-0.49200,1.14984
103.82000,-0.00360,-0.50976,1.14734
103.82500,-0.00354,-0.52726,1.14475
103.83000,-0.00349,-0.54450,1.14207
103.83500,-0.00343,-0.56147,1.13930
103.84000,-0.00339,-0.57820,1.13645
103.84500,-0.00334,-0.59470,1.13352
103.85000,-0.00327,-0.61090,1.13051
