time,ground_displacement,relative_displacement,roof_displacement
1.3899999999999,405.86557004426,-20.005100576374,425.87067062063
1.3999999999999,406.33731866871,-22.287591117022,428.62490978573
1.4099999999999,406.73427094358,-24.220807123003,430.95507806658
1.4199999999999,407.06006260984,-25.765870562766,432.8259331726
1.4299999999999,407.31945165376,-26.889583405651,434.20903505941
1.4399999999999,407.51824327063,-27.565588470769,435.0838317414
1.4499999999999,407.66319831337,-27.775774468988,435.43897278236
1.4599999999999,407.76192666984,-27.510761612707,435.27268828255
1.4699999999999,407.82276725034,-26.769496867623,434.59226411797
1.4799999999999,407.85465647805,-25.558619850974,433.41327632903
1.4899999999999,407.86698735626,-23.891571544952,431.75855890121
1.4999999999999,407.86946133513,-21.787891752292,429.65735308742
1.5099999999999,407.871935314,-19.273454595204,427.1453899092
1.5199999999999,407.88426619221,-16.381721838187,424.26598803039
1.5299999999999,407.91615541991,-13.154687471297,421.07084289121
1.5399999999999,407.97699600042,-9.6430842851776,417.6200802856
1.5499999999999,408.07572435689,-5.9059766063305,413.98170096322
1.5599999999999,408.22067939963,-2.0090806674372,410.22976006707
1.5699999999999,408.4194710165,1.9776493898641,406.44182162664
1.5799999999999,408.67886006042,5.9825857587222,402.69627430169
1.5899999999999,409.00465172667,9.9344783140166,399.07017341266
1.5999999999999,409.40160400154,13.763418390061,395.63818561148
1.6099999999999,409.87335262599,17.401394754782,392.47195787121
1.6199999999999,410.42235375788,20.782778952417,389.63957480546
1.6299999999999,411.04984523685,23.845195913766,387.20464932309
1.6399999999999,411.75582706292,26.530814664252,385.22501239867
1.6499999999999,412.53906139643,28.787893860291,383.75116753613
1.6599999999999,413.39709207951,30.572719957506,382.824372122
1.6699999999999,414.3262833712,31.850847187256,382.47543618395
1.6799999999999,415.32187728524,32.597061986515,382.72481529872
1.6899999999999,416.37806862632,32.794655170417,383.5834134559
1.6999999999999,417.48809654153,32.434770969725,385.05332557181
1.7099999999999,418.64435114302,31.516027985065,387.12832315795
1.7199999999999,419.83849352047,30.044455170528,389.79403834994
1.7299999999999,421.06158725071,28.034557974867,393.02702927584
1.7399999999999,422.30423933045,25.510859638431,396.79337969202
1.7499999999999,423.55674830954,22.508853572323,401.04789473722
1.7599999999999,424.80925728863,19.075242960981,405.73401432765
1.7699999999999,426.05190936837,15.266814060606,410.78509530776
1.7799999999999,427.27500309861,11.148418492892,416.12658460572
1.7899999999999,428.46914547606,6.7910519150233,421.67809356104
1.7999999999999,429.62540007755,2.2699701020159,427.35542997553
1.8099999999999,430.73542799276,-2.3370684829305,433.07249647569
1.8199999999999,431.79161933384,-6.950531895433,438.74215122928
1.8299999999999,432.78721324788,-11.489307016401,444.27652026428
1.8399999999999,433.71640453958,-15.872158805972,449.58856334555
1.8499999999999,434.57443522266,-20.019664852667,454.59410007533
1.8599999999999,435.35766955616,-23.856077665743,459.21374722191
1.8699999999999,436.06365138223,-27.311727553382,463.37537893561
1.8799999999999,436.69114286121,-30.324943473459,467.01608633467
1.8899999999999,437.24014399309,-32.84275286036,470.08289685345
1.8999999999999,437.71189261754,-34.820811184583,472.53270380213
1.9099999999999,438.10884489242,-36.22293364655,474.33177853897
1.9199999999999,438.43463655867,-37.02025598197,475.45489254064
1.9299999999999,438.69402560259,-37.191574484982,475.88560008757
1.9399999999999,438.89281721946,-36.724819395338,475.6176366148
1.9499999999999,439.03777226221,-35.618169093074,474.65594135528
1.9599999999999,439.13650061867,-33.881518059044,473.01801867772
1.9699999999999,439.19734119918,-31.537765827356,470.73510702653
1.9799999999999,439.22923042689,-28.622528715046,467.85175914193
1.9899999999999,439.2415613051,-25.182620566497,464.42418187159
1.9999999999999,439.24403528396,-21.274607867071,460.51864315104
